characters_araber;Araber
texts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_title;Albrecht Dürer
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_1;Albrecht Dürer... What can you tell me about him?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_2;Who?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_3;Albrecht Dürer. The painter.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_4;Never heard of him.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5_direction;upset, reproachfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5;What?! And you want to be an art thief?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_6;Is he famous for anything?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_7;I'm asking YOU!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_8;I have no idea who you're talking about.
sequences_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq#8;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_title;Buonarroti's Adam
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_1;Buonarroti's Adam... Who's that?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2_direction;Thoughtfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2;Buonarroti... Seems familiar somehow.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_3;To me as well, but I don't know why.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4_direction;Thinks
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4;Hmm. No. I have no idea. I don't know him.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_5;Someone must!
texts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_title;Back
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_1;OK then...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_2;I think I'll just have to find the answers on my own.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3_direction;startled]
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3;All right...?!
sequences_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq#5;[Back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_title;New York
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_1;Guernica hangs in New York.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_2;Hmm. OK...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_3;Do you know what the heraldic animal of New York is?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_4;An eagle? It's all eagles over there.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_5_direction;laughs out loud
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_5;Pff! That's the second time I've heard that.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_6;But no, it can't be an eagle.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_7;No, it can't be that.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_8_direction;mocking
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_8;Then I don't know. You're playing the American. Shouldn't you know?
sequences_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq#10;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_title;Guernica
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_1;"""Guernica""... Sounds Spanish, doesn't it?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_2;Yes. It's a city in the Basque region.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_3;Does it have a heraldic animal? Or maybe the region has one?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_4;I don't know, I've never been there. I just know it because the city was bombed by the Nazis during the Spanish Civil War.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_5;Nazis in the Spanish Civil War?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_6;Not officially, of course.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_7;At the request of General Franco, his friends from Germany reduced a defenseless city to ashes and rubble.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_8;Picasso immortalised the bombing in his famous painting.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_9;Really? Is it on display in Spain?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_10;Silly! As long as Franco is in charge, he won't allow that.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_11;Where is it?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_12;Hmm. No idea. Paris maybe? Picasso lived there for a long time.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_tseq_st_13;"Hmm. ""Maybe"" doesn't help me much."
texts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_title;Nefertiti
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_1;"Does ""Nefertiti"" mean anything to you?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_2;An Egyptian queen...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_3;That's it?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_4_direction;acted protest
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_4;I didn't have an affair with her, if that's what you mean. She's not my type. And she's been dead for thousands of years.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_5_direction;amused
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq_st_5;Well then, I'll take your word for it.
sequences_araber_top_a16_araber_geheimversteck_hilfe_nofretete_tseq#5;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_tseq_title;Combination
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_tseq_st_1;About the combination...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_tseq_st_2;Yes?
texts_araber_top_a16_araber_mann_in_kabine_tseq_title;Man in the cabin
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_1;I almost got caught in the baroness' cabin.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_2;What happened?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_3;I don't know. A man came in and I just had time to hide under the bed.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_4;Maybe it was a steward who came to clean the cabin?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_5;And turn on a tape recorder in the cupboard?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_6;Hmm. Maybe it was Inch? He wanted some music?
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_7;There was nothing on the tape. It was playing, but I didn't hear anything. Something is rotten here!
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_9_direction;in a good mood, suggestively
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_9;Don't bother your pretty little head about it. Swap the Eye and hurry back. I've got a surprise for you.
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_10_direction;sarcastically
spokentexts_araber_top_a16_araber_mann_in_kabine_tseq_st_10;"I don't think your ""surprise"" will really ""surprise"" me."
texts_araber_top_a16_araber_plan_tseq_title;The plan
spokentexts_araber_top_a16_araber_plan_tseq_st_1;Shall we go over the plan one more time?
spokentexts_araber_top_a16_araber_plan_tseq_st_2;Good idea.
spokentexts_araber_top_a16_araber_plan_tseq_st_3;We know that Inch hid the first Eye in the baroness' luggage.
spokentexts_araber_top_a16_araber_plan_tseq_st_4;I'll break into her cabin and replace the Eye with a fake.
spokentexts_araber_top_a16_araber_plan_tseq_st_5;Right.
spokentexts_araber_top_a16_araber_plan_tseq_st_6;We'll steal the second Eye in Cairo.
spokentexts_araber_top_a16_araber_plan_tseq_st_7;And Inch will be caught in the act.
spokentexts_araber_top_a16_araber_plan_tseq_st_8;It's simple!
spokentexts_araber_top_a16_araber_plan_tseq_st_9;The devil is in the detail. I have to get into the baroness's cabin undetected, then find the secret hiding place, and I can't leave any evidence behind.
spokentexts_araber_top_a16_araber_plan_tseq_st_10;"Yes... And Inch said something about a ""combination"". So the hiding place might be locked."
spokentexts_araber_top_a16_araber_plan_tseq_st_11;One step at a time. I think I'll assess the situation first.
spokentexts_araber_top_a16_araber_plan_tseq_st_12_direction;joyfully
spokentexts_araber_top_a16_araber_plan_tseq_st_12;And I think I'll make myself comfortable for a little while.
sequences_araber_top_a16_araber_plan_tseq#12;[The Arabian pulls the cover up under his nose.]
spokentexts_araber_top_a16_araber_plan_tseq_st_13;So this is how married life will be?
spokentexts_araber_top_a16_araber_plan_tseq_st_14_direction;lazy, cosy
spokentexts_araber_top_a16_araber_plan_tseq_st_14;Works for me!
sequences_araber_top_a16_araber_plan_tseq#15;[The Arabian lowers the cover again.]
texts_araber_top_a16_araber_triplette_tseq_title;Fake jewel
spokentexts_araber_top_a16_araber_triplette_tseq_st_1;Everything went according to plan in London?
spokentexts_araber_top_a16_araber_triplette_tseq_st_2;Except for the explosion, yes.
spokentexts_araber_top_a16_araber_triplette_tseq_st_3;The bobby was right on time.
spokentexts_araber_top_a16_araber_triplette_tseq_st_4;Because he had a good tip-off!
spokentexts_araber_top_a16_araber_triplette_tseq_st_5_direction;ironically
spokentexts_araber_top_a16_araber_triplette_tseq_st_5;"I had enough time to take the Eye, but ""unfortunately"", there was no time to replace it with the fake."
spokentexts_araber_top_a16_araber_triplette_tseq_st_6;Where is it?
spokentexts_araber_top_a16_araber_triplette_tseq_st_7;Trouser pocket.
sequences_araber_top_a16_araber_triplette_tseq#7;[The woman reaches into the Arabian's trouser pocket, takes out a hanky and unfolds it. She examines the jewel inside (Idle).]
spokentexts_araber_top_a16_araber_triplette_tseq_st_8;A work of art. Almost as beautiful as the original.
spokentexts_araber_top_a16_araber_triplette_tseq_st_9;I can't tell the difference.
sequences_araber_top_a16_araber_triplette_tseq#11;[The woman pockets the jewel and puts the hanky back.]
spokentexts_araber_top_a16_araber_triplette_tseq_st_11;Inch could. But if all goes to plan, he won't have a chance to take a closer look at the jewel until after the burglary at the Egyptian Museum.
texts_araber_top_a16_araber_verabschieden_2_tseq_title;Say goodbye
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_1;Oh, nothing.
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_2;I just wanted to see whether you'd drowned yet!
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_3_direction;beleidigt
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_3;Ha ha.
sequences_araber_top_a16_araber_verabschieden_2_tseq#4;[The Arabian disappears into the shower.]
sequences_araber_top_a16_araber_verabschieden_2_tseq#5;[The sound of the shower running starts again.]
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_4;I'll be going!
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_5;Don't waste all the hot water!
spokentexts_araber_top_a16_araber_verabschieden_2_tseq_st_6;Never!
sequences_araber_top_a16_araber_verabschieden_2_tseq#10;[The Arabian disappears into the shower.]
sequences_araber_top_a16_araber_verabschieden_2_tseq#11;[The sound of the shower running starts again.]
texts_araber_top_a16_araber_verabschieden_tseq_title;Say goodbye
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_1;I'll go out now and lead all the police and master-thieves around by the nose.
sequences_araber_top_a16_araber_verabschieden_tseq#1;[The Arabian offers her a hug.]
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_2_direction;appealing, suggestively
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_2;I can think of something else to do...
sequences_araber_top_a16_araber_verabschieden_tseq#3;[The young woman kneels on the bed, it seems like she wants to accept the offer. But then she just quickly kisses him on the forehead and gets to her feet again.]
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_3_direction;mocking
spokentexts_araber_top_a16_araber_verabschieden_tseq_st_3;I can't!
sequences_araber_top_a16_araber_verabschieden_tseq#5;[The young woman heads to the door, waves playfully (back to the Arabian) and places her hand on the door. The Arabian falls disappointed but amused back into the bed.]
sequences_araber_top_a16_araber_verabschieden_tseq#6;[Continues in the landing.]
texts_arzt_mo_ex_1;Look at Dr. Gebhardt
texts_arzt_mo_talk_mit_1-3;Talk to Dr. Gebhardt
texts_arzt_top_a16__arzt__ad_tseq_title;AD
spokentexts_arzt_top_a16__arzt__ad_tseq_st_1;"Do you know what the monogram ""AD"" stands for?"
spokentexts_arzt_top_a16__arzt__ad_tseq_st_2;What?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_3;A capital A with a small D below it.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_4_direction;annoyed
spokentexts_arzt_top_a16__arzt__ad_tseq_st_4;Yes, I do. Will you leave me alone if I tell you what it means?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_5_direction;surprised
spokentexts_arzt_top_a16__arzt__ad_tseq_st_5;You know?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_6_direction;annoyed, wants to get rid of her
spokentexts_arzt_top_a16__arzt__ad_tseq_st_6;It's not just any monogram, it's the first. Albrecht Dürer, a German artist, signed all his works with it.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_7_direction;annoyed, wants to get rid of her
spokentexts_arzt_top_a16__arzt__ad_tseq_st_7;He was the first artist to sign all of his work - with a monogram. It wasn't common to do so before then.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_8;Are you sure?
spokentexts_arzt_top_a16__arzt__ad_tseq_st_9;His wooden engravings were and still are printed billions of times in Germany.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_10;Billions of times? You're exaggerating.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_11;Not at all. His work appears on German marks.
spokentexts_arzt_top_a16__arzt__ad_tseq_st_12;And what...
spokentexts_arzt_top_a16__arzt__ad_tseq_st_13;That's enough. I told you what you wanted to know. Please, leave me alone now.
texts_arzt_top_a16__arzt__buonarrotie_tseq_title;Buonarroti
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_1;Buonarroti...
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_2_direction;annoyed, aggressive
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_2;No idea. Don't know him.
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_3;But...
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_4_direction;annoyed, but pulls himself together
spokentexts_arzt_top_a16__arzt__buonarrotie_tseq_st_4;Try your luck somewhere else and leave me alone, please. Thank you.
texts_arzt_top_a16__arzt__guernica_tseq_title;Guernica
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_1;"Does ""Guernica"" mean anything to you?"
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_2;Listen, young lady-I don't know what they told you, but just because I'm German, I'm not responsible for the crimes of my government!
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_3;Crimes? What are you talking about?
spokentexts_arzt_top_a16__arzt__guernica_tseq_st_4;We obeyed orders, just like everybody else. Now leave me alone.
texts_arzt_top_a16__arzt__picasso_tseq_title;Picasso
spokentexts_arzt_top_a16__arzt__picasso_tseq_st_1;"Have you ever heard of a ""Picasso""?"
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_5;No, I'm sorry. I... I don't have time for that.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_6;That's enough! I'm saying this as politely as I can: please leave me alone now!
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_7;We can discuss these unimportant things tomorrow, if it's really necessary.
texts_arzt_top_a16_arzt_arzt_tseq_title;Doctor
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_1;Are you the ship's doctor?
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_2_direction;a bit confused because it's obvious
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_2;Err. Yes, of course!
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_3_direction;naive, a bit silly
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_3;You see! That's what I thought!
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_4_direction;naive, a bit silly
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_4;Because you've got a uniform and work in the medical center.
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_5_direction;anxious
spokentexts_arzt_top_a16_arzt_arzt_tseq_st_5;Well spotted, young lady. My name is Doctor Gebhardt. How can I help you?
texts_arzt_top_a16_arzt_gaeste_tseq_title;Passengers on board
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_1;What are the other passengers like?
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_2;Listen, young lady-I don't really have time to chat right now.
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_3;Today is my first day and it's going... differently than I had expected.
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_4;You do seem a little stressed. Maybe you should relax? Stress isn't good for you!
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_5_direction;angry, pulls himself together
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_5;You...
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_6;You're right. If there's nothing else I can help you with...
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_7;You weren't really helpful at all.
sequences_arzt_top_a16_arzt_gaeste_tseq#7;[The woman turns to the door.]
spokentexts_arzt_top_a16_arzt_gaeste_tseq_st_8;Maybe I'll come back later. Bye now!
sequences_arzt_top_a16_arzt_gaeste_tseq#9;[The woman leaves, continues on the lower deck.]
texts_arzt_top_a16_arzt_kapitaen_tseq_title;Captain
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_1;I was talking to the captain. He didn't look well. Is he sick?
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_2;I'm sure you'll understand that I can't discuss the medical history of one of my patients with you.
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_3;Why? Do you think I'm too stupid?
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_4;I... err... didn't mean that! It's a matter of confidentiality.
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_5;"I asked whether the captain is ill and you called him ""one of my patients"". Haven't you already answered my question?"
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_6_direction;annoyed
spokentexts_arzt_top_a16_arzt_kapitaen_tseq_st_6;What do you want?!
texts_arzt_top_a16_arzt_nofretete_tseq_title;Nefertiti
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_1;Do you know the Egyptian queen Nefertiti?
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_2;Err. Yes.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_3;There's a famous bust of her.
spokentexts_arzt_top_a16_arzt_nofretete_tseq_st_4;Really? Tell me more!
texts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_title;Say goodbye
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_1;I think I'll come back later.
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_2;I really am rather busy.
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_3_direction;generous
spokentexts_arzt_top_a16_arzt_verabschieden_krankenstation_tseq_st_3;Oh, that's no problem.
sequences_arzt_top_a16_arzt_verabschieden_krankenstation_tseq#3;[The woman turns to the door, leaves the hospital ward..]
sequences_arzt_top_a16_arzt_verabschieden_krankenstation_tseq#4;[The conversation between the woman and the doctor is over.]
texts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_title;Say goodbye
spokentexts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_st_1;I ought to be going.
spokentexts_arzt_top_a16_arzt_verabschieden_treppensaal_tseq_st_2;Thank God!
sequences_arzt_top_a16_arzt_verabschieden_treppensaal_tseq#2;[The conversation between the woman and the doctor is over.]
spokentexts_arzt_ex_1_st_1;It seems like Dr. Gebhardt was able to wrestle himself away from his work. But he still doesn't seem to be very relaxed - quite the opposite!
spokentexts_arzt_ex_1_st_2;And why won't he go to the saloon?
spokentexts_arzt_talk_mit_1_st_1;Dr. Gebhardt!
spokentexts_arzt_talk_mit_1_st_2;Getting some fresh air?
spokentexts_arzt_talk_mit_1_st_3;Oh, you... could say that.
spokentexts_arzt_talk_mit_2_st_1;Dr. Gebhardt?
spokentexts_arzt_talk_mit_2_st_2_direction;a bit annoyed
spokentexts_arzt_talk_mit_2_st_2;Yes?
spokentexts_arzt_talk_mit_3_st_1;Strange guy.
spokentexts_arzt_talk_mit_3_st_2;I wonder what-or who-he's watching in the saloon.
spokentexts_arzt_talk_mit_3_st_3;He seems like he's waiting for something and he's growing more nervous by the minute...
texts_baronin_mo_talk_mit_1-2;Look at Baroness von Trebitz
spokentexts_baronin_ex_1_st_1;The baroness seems to have a reason to celebrate. She's downing one glass of champagne after another.
spokentexts_baronin_ex_2_st_1;The less I have to do with her, the better. Best if she doesn't even remember that I exist.
spokentexts_baronin_ex_2_st_2;Although... based on her alcohol consumption, I don't really think I have to worry about that.
texts_butler2_mo_ex_1-3;Examine the butler
spokentexts_butler2_ex_1_st_1;Inch is intelligent and ruthless. A dangerous combination.
spokentexts_butler2_ex_1_st_2;He's not a brilliant planner. But he is smart and careful. He senses danger.
spokentexts_butler2_ex_1_st_3;I'm afraid he might suspect that something is wrong.
spokentexts_butler2_ex_2_st_1;I think he's frightening.
spokentexts_butler2_ex_2_st_2;You look in his face and you'd believe that he's at peace with the world and himself. But Adil has told me about his mood swings.
spokentexts_butler2_ex_2_st_3;From one moment to the next, the mask falls away and he's capable of anything.
spokentexts_butler2_ex_3_st_1;No use worrying about him now. I have a job to do.
texts_geiger_mo_ex_1;Look at David Kreutzer
texts_geiger_mo_talk_mit_1-4;Talk to David Kreutzer
texts_geiger_top_a16_geiger_durchbruch_tseq_title;What happened?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_1;What happened?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_2;Earlier you told me that you were obsessed with success but then everything changed. What happened?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_3;In a more dramatic story, I'd say that I broke my hand just before my big break.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_4;Or that I was rejected because of my nationality or my name or that I was brought down by a conspiracy... But nothing like that ever happened.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_5;I practiced like mad, got better and better-really good. But nothing happened.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_6;The right people never heard me. I was never in the right place at the right time.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_7;Can you imagine how it feels to always be on the cusp of a breakthrough?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_8;To be just one evening away from becoming an overnight sensation?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_10;To see how other, less talented violinists pass you by because you just aren't lucky enough?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_11_direction;compassionately
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_11;How terrible.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_12;For every star in the limelight, there are a dozen more that burn out unseen, fading month by month.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_13;I didn't want to be one of those people who waste their lives chasing dreams without realizing that they're unattainable.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_14;If I couldn't have the life that I always dreamed of and that my family expected from me, then at least I could have the next best life.
texts_geiger_top_a16_geiger_naechstbeste_leben_tseq_title;The next best life
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_1;The next best life?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_2;"""The next best life""... What do you mean by that?"
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_3;Mansions, limousines, parties... Everything you could wish for!
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_4;Though none of it belongs to me.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_5;The lady called you a freeloader.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_6;An ugly word... But maybe not so far from the truth.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_7;I move with the rich and famous and at first glance, I live exactly the life my father always wished for me.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_9;A carefree life, easygoing. And I play the violin, which I always loved to do.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_10;But it's not really like that.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_11;It's empty.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_12;My life is just a shell, a show-and everyone knows it. I loved something once and I burned for it. But now?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_13;"The violin is just an accessory for practicing my real ""profession""."
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_14;And your family?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_15;How could I ever look them in the eyes? A failed violinist who gave up.
texts_geiger_top_a16_geiger_schriftstellerin_tseq_title;Lady Westmacott
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_1;I just wanted to tell you that I really loved your music and that Lady Westmacott did not have the right to speak to you like that.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_2;Lady Westmacott did not have the right to speak to you like that.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_3;Really? How do you know? You don't know me.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_4;Then-did she have the right?
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_5_direction;bitterly
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_5;No. SHE didn't. That cynical old witch enjoys exposing the weaknesses of others.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_6_direction;grim
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_6;Although we all have them! She as well. She lusts for recognition and acts as though it weren't so... Disgraceful!
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_7;She rejects prizes and awards with snide remarks - but she's angry when others receive them. She needs to know that she's better than others.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_10;You seem to know her quite well?
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_11;I've only met her once or twice. But I knew her son and some of her friends. One friend of hers supported me for a long time.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_12;No one is brave enough to say it to her face, but everyone hates her.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_13;Her or her success?
